ID,Type,Name,District,Coords,Latitude,Longitude
46,KAMU,100. YIL SPOR TESİSİ BAHÇESİ,SULTANBEYLİ,"40.98875846 , 29.25511658",40.98875846,29.25511658
47,KAMU,HALDUN ALAGAŞ SPOR KOMPLEKSİ BAHÇESİ,ÜMRANİYE,"41.02554794 , 29.10499334",41.02554794,29.10499334
48,KAMU,HEKİMBAŞI ATIK AKTARMA İSTASYONU BAHÇESİ,BEYKOZ,"41.05878168 , 29.11319017",41.05878168,29.11319017
49,KAMU,İBB ÜMRANİYE YÜZME HAVUZU BAHÇESİ,ÜMRANİYE,"41.02127416 , 29.12460566",41.02127416,29.12460566
50,KAMU,İZCİ KAMPI BAHÇESİ,BEYKOZ,"41.07368973 , 29.11705256",41.07368973,29.11705256
51,KAMU,K.BAKKALKÖY ATIK AKTARMA İSTASYONU BAHÇESİ,ATAŞEHİR,"40.98495204 , 29.13012028",40.98495204,29.13012028
52,KAMU,KAYIŞDAĞI DARULACEZE BAHÇESİ,ATAŞEHİR,"40.97929869 , 29.14859533",40.97929869,29.14859533
53,KAMU,MEHMET USLU CAMİ BAHÇESİ,ATAŞEHİR,"40.99119608 , 29.15133119",40.99119608,29.15133119
54,KAMU,ŞEHİT MUHAMMET FATİH SAFİTÜRK KÜLTÜR MERKEZİ BAHÇESİ,ÜMRANİYE,"41.01703856 , 29.10584360",41.01703856,29.10584360
55,KAMU,ÜMRANİYE  MADENLER ÇOCUK ETKİNLİK MERKEZİ,ÜMRANİYE,"41.01170774 , 29.19087365",41.01170774,29.19087365
56,KAMU,ATAŞEHİR ESATPAŞA ÇOCUK ETKİNLİK MERKEZİ,ATAŞEHİR,"41.00508916 , 29.08605427",41.00508916,29.08605427
57,KAMU,MARMARA ÜNİVERSİTESİ İLAHİYAT FAKÜLTESİ BAHÇESİ,ÜSKÜDAR,"41.02083245557207 , 29.037905911348115",41.02083245557207,29.037905911348115
58,KAMU,MİMAR SİNAN CAMİİ İÇ AVLUSU VE BAHÇESİ,ATAŞEHİR,"40.995710129874645 , 29.111757537461596",40.995710129874645,29.111757537461596
59,KAMU,SOSYAL HİZMETLER MERKEZİ BAHÇESİ,ÜSKÜDAR,"41.00926320118918 , 29.021116385640134",41.00926320118918,29.021116385640134
60,KAMU,TSK ÇAMLICA ÖZEL BAKIM EVİ BAHÇESİ,ÜSKÜDAR,"41.01074530569294 , 29.05902594126127",41.01074530569294,29.05902594126127
61,KAMU,VAHDETTİN KORUSU,ÜSKÜDAR,"41.05466984 , 29.05780256",41.05466984,29.05780256
62,KAMU,VALİDE-İ CEDİD CAMİİ BAHÇESİ,ÜSKÜDAR,"41.02511086 , 29.01480943",41.02511086,29.01480943
63,KAMU,ÇAMLICA CAMİİ BAHÇESİ,ÜSKÜDAR,"41.034348097850106 , 29.071406204965857",41.034348097850106,29.071406204965857
1,MEYDAN,BAKIRKÖY CUMHURİYET ( ÖZGÜRLÜK ) MEYDANI,BAKIRKÖY,"40.981070 , 28.873702",40.981070,28.873702
2,MEYDAN,BEYAZIT MEYDANI,FATİH,"41.01031324 , 28.96388233",41.01031324,28.96388233
3,MEYDAN,"SULTAN AHMET  MEYDANI, CAMİ BAHÇESİ VE ÇEVRESİ",FATİH,"41.00732579 , 28.97808194",41.00732579,28.97808194
4,MEYDAN,TAKSİM MEYDAN-ANIT,BEYOĞLU,"41.03691602 , 28.98510665",41.03691602,28.98510665
5,MEYDAN,ŞİŞHANE MEYDANI,BEYOĞLU,"41.02838888 , 28.96941304",41.02838888,28.96941304
6,MEYDAN,SALI PAZARI-KARAKÖY MEYDANI,BEYOĞLU,"41.02223134 , 28.97722095",41.02223134,28.97722095
7,MEYDAN,MECİDİYEKÖY MEYDANI,ŞİŞLİ,"41.06614917 , 28.99514347",41.06614917,28.99514347
8,MEYDAN,YEŞİLVADİ CADDESİ SAAT KULESİ VE ÇEVRESİ,BAŞAKŞEHİR,"41.10384264 , 28.80477836",41.10384264,28.80477836
9,MEYDAN,BAĞCILAR MEYDANI,BAĞCILAR,"41.03472871 , 28.85602658",41.03472871,28.85602658
10,MEYDAN,KÜÇÜKÇEKMECE CENNET MEYDAN PARKI,KÜÇÜKÇEKMECE,"40.99039030 , 28.78326237",40.99039030,28.78326237
11,MEYDAN,SEYMEN MAHALLESİ MEYDANI,SİLİVRİ,"41.15631829 , 28.17042053",41.15631829,28.17042053
12,MEYDAN,PİERRA LOTİ MEYDANI (TELEFERİK ALANI),EYÜPSULTAN,"41.05049504 , 28.93479109",41.05049504,28.93479109
1,MEYDAN,KADIKÖY MEYDANI,KADIKÖY,"40.990298 , 29.020912",40.990298,29.020912
2,MEYDAN,AĞVA MEYDAN,ŞİLE,"41.13897079 , 29.85440184",41.13897079,29.85440184
3,MEYDAN,TERMİNAL MEYDANI,ŞİLE,"41.16664622 , 29.61103101",41.16664622,29.61103101
4,MEYDAN,MADENLER MEYDANI,ÇEKMEKÖY,"41.01418701 , 29.18966264",41.01418701,29.18966264
5,MEYDAN,İÇERENKÖY MEYDANLARI,ATAŞEHİR,"40.96888166 , 29.11501408",40.96888166,29.11501408
6,MEYDAN,KARTAL NEYZEN TEVFİK MEYDANI,KARTAL,"40.88977586 , 29.18976724",40.88977586,29.18976724
7,MEYDAN,BÜYÜKADA ATATÜRK MEYDANI,ADALAR,"40.87384024 , 29.12648788",40.87384024,29.12648788
8,MEYDAN,MİMAR SİNAN MEYDANI,ÜSKÜDAR,"41.02350822 , 29.01684523",41.02350822,29.01684523
1,AĞAÇLANDIRMA SAHASI,BEYKOZ KORU YANI ATATÜRK ÇAMLIĞI,BEYKOZ,"41.12944157, 29.09546614",41.1294415,29.09546614
1,KÖY PARKLARI,ÇATALCA HİSARBEYLİ MAHALLE PARKI,ÇATALCA,"41.36942566 , 28.47638547",41.36942566,28.47638547
2,KÖY PARKLARI,ÇATALCA KESTANELİK MAHALLE PARKI,ÇATALCA,"41.23042520 , 28.49578482",41.23042520,28.49578482
3,KÖY PARKLARI,SİLİVRİ KADIKÖY MAHALLE PARKI,SİLİVRİ,"41.13397822 , 28.36561185",41.13397822,28.36561185
4,KÖY PARKLARI,SİLİVRİ FENER MAHALLE PARKI,SİLİVRİ,"41.15253690 , 28.23437405",41.15253690,28.23437405
5,KÖY PARKLARI,ÇATALCA ÇANAKÇA MAHALLE PARKI,ÇATALCA,"41.24956599 , 28.49774927",41.24956599,28.49774927
6,KÖY PARKLARI,ÇATALCA KARACAKÖY MAHALLE PARKI,ÇATALCA,"41.40010711 , 28.38259935",41.40010711,28.38259935
7,KÖY PARKLARI,ÇATALCA ÇİFTLİKKÖY MAHALLE PARKI,ÇATALCA,"41.33705017 , 28.40881526",41.33705017,28.40881526
8,KÖY PARKLARI,SİLİVRİ BÜYÜKÇAVUŞLU MAHALLE PARKI,SİLİVRİ,"41.23526064 , 28.05966139",41.23526064,28.05966139
9,KÖY PARKLARI,SİLİVRİ DEĞİRMENKÖY PARKI,SİLİVRİ,"41.09661952 , 28.02555442",41.09661952,28.02555442
10,KÖY PARKLARI,SEYMEN MAHALLESİ PARKI,SİLİVRİ,"41.15957765 , 28.16840217",41.15957765,28.16840217
11,KÖY PARKLARI,DEMİRCİKÖY KÖY PARKI,SARIYER,"41.23515675 , 29.05631727",41.23515675,29.05631727
12,KÖY PARKLARI,KISIRKAYA KÖY PARKI,SARIYER,"41.25048489 , 28.97615986",41.25048489,28.97615986
13,KÖY PARKLARI,KİLYOS KÖY PARKI,SARIYER,"41.24392732 , 29.03460681",41.24392732,29.03460681
14,KÖY PARKLARI,ODAYERİ KÖY PARKI,EYÜPSULTAN,"41.23523644 , 28.85244191",41.23523644,28.85244191
15,KÖY PARKLARI,PİRİNÇCİ KÖY PARKI,EYÜPSULTAN,"41.16355167 , 28.85163054",41.16355167,28.85163054
16,KÖY PARKLARI,RUMELİFENERİ KÖY PARKI,SARIYER,"41.23211398 , 29.10911322",41.23211398,29.10911322
17,KÖY PARKLARI,USKUMRUKÖY KÖY PARKI,SARIYER,"41.21838386 , 29.02343810",41.21838386,29.02343810
18,KÖY PARKLARI,ŞEHİT TEVFİK İNAN PARKI,SARIYER,"41.21935430 , 29.02324766",41.21935430,29.02324766
1,KÖY PARKLARI,AĞAÇDERE KÖYÜ,ŞİLE,"41.03963059 , 29.70586066",41.03963059,29.70586066
2,KÖY PARKLARI,AHMETLİ KÖYÜ,ŞİLE,"41.14684602 , 29.57252074",41.14684602,29.57252074
3,KÖY PARKLARI,AKÇAKESE KÖYÜ,ŞİLE,"41.13998853 , 29.71820165",41.13998853,29.71820165
4,KÖY PARKLARI,ALACALI KÖYÜ,ŞİLE,"41.18116766 , 29.45453498",41.18116766,29.45453498
5,KÖY PARKLARI,AVCI KORU KÖYÜ,ŞİLE,"41.11967401 , 29.41275853",41.11967401,29.41275853
6,KÖY PARKLARI,BIÇKIDERE KÖYÜ,ŞİLE,"41.06965904 , 29.47412956",41.06965904,29.47412956
7,KÖY PARKLARI,BOZAHLAT KÖYÜ,ŞİLE,"41.11202926 , 29.82144792",41.11202926,29.82144792
8,KÖY PARKLARI,BOZGACA KÖYÜ,ŞİLE,"41.14217468 , 29.77524553",41.14217468,29.77524553
9,KÖY PARKLARI,BUCAKLI  (DİK),ŞİLE,"41.12743560 , 29.86622174",41.12743560,29.86622174
10,KÖY PARKLARI,BUCAKLI  (BÜYÜK),ŞİLE,"41.11759095 , 29.88676210",41.11759095,29.88676210
11,KÖY PARKLARI,BUCAKLI (BÜYÜKAŞAĞI),ŞİLE,"41.11682556 , 29.87434839",41.11682556,29.87434839
12,KÖY PARKLARI,ÇATAKLI KÖYÜ,ŞİLE,"41.07618014 , 29.79812075",41.07618014,29.79812075
13,KÖY PARKLARI,ÇAYIRBAŞI KÖYÜ,ŞİLE,"41.14890324 , 29.64945097",41.14890324,29.64945097
14,KÖY PARKLARI,ÇELEBİ KÖYÜ,ŞİLE,"41.09254532 , 29.90998169",41.09254532,29.90998169
15,KÖY PARKLARI,ÇENGİLLİ KÖYÜ,ŞİLE,"41.00389244 , 29.67230399",41.00389244,29.67230399
16,KÖY PARKLARI,DARLIK KÖYÜ,ŞİLE,"41.04270907 , 29.57599778",41.04270907,29.57599778
17,KÖY PARKLARI,DEĞİRMENÇAYIR KÖYÜ 1,ŞİLE,"40.97530644 , 29.6613492",40.97530644,29.6613492
18,KÖY PARKLARI,DEĞİRMENÇAYIR KÖYÜ 2,ŞİLE,"40.97960041 , 29.67716668",40.97960041,29.67716668
19,KÖY PARKLARI,DEMİRCİLİ KÖYÜ,ŞİLE,"41.0361477 , 29.6495636",41.0361477,29.6495636
20,KÖY PARKLARI,DOĞANCALI KÖYÜ,ŞİLE,"41.19166089 , 29.43691600",41.19166089,29.43691600
21,KÖY PARKLARI,EMBEYLER KÖYÜ,ŞİLE,"41.07988492 , 29.80206728",41.07988492,29.80206728
22,KÖY PARKLARI,EVRENLİ KÖYÜ,ŞİLE,"41.10215214 , 29.76162024",41.10215214,29.76162024
23,KÖY PARKLARI,GEREDELİ KÖYÜ,ŞİLE,"41.09553811 , 29.86131459",41.09553811,29.86131459
24,KÖY PARKLARI,GÖÇE KÖYÜ 1,ŞİLE,"41.10934855 , 29.85096395",41.10934855,29.85096395
25,KÖY PARKLARI,GÖÇEKÖYÜ 2,ŞİLE,"41.10686074 , 29.85202342",41.10686074,29.85202342
26,KÖY PARKLARI,GÖKMASLI KÖYÜ 1,ŞİLE,"41.09650633 , 29.80309725",41.09650633,29.80309725
27,KÖY PARKLARI,GÖKMASLI KÖYÜ 2,ŞİLE,"41.09846294 , 29.80645001",41.09846294,29.80645001
28,KÖY PARKLARI,GÖKSU KÖYÜ,ŞİLE,"41.07723222 , 29.77592781",41.07723222,29.77592781
29,KÖY PARKLARI,HACI KÖY,ŞİLE,"41.08312381 , 29.87822592",41.08312381,29.87822592
30,KÖY PARKLARI,HACILLI KÖYÜ,ŞİLE,"41.04530652 , 29.76893127",41.04530652,29.76893127
31,KÖY PARKLARI,HALİLOĞLU KÖYÜ,ŞİLE,"41.09130728 , 29.85567927",41.09130728,29.85567927
32,KÖY PARKLARI,HASANLI KÖYÜ,ŞİLE,"41.01812531 , 29.66561258",41.01812531,29.66561258
33,KÖY PARKLARI,HATİPLER KÖYÜ,ŞİLE,"41.09535315 , 29.87139165",41.09535315,29.87139165
34,KÖY PARKLARI,İHSANOĞLU KÖYÜ,ŞİLE,"41.09304978 , 29.80825782",41.09304978,29.80825782
35,KÖY PARKLARI,İMRENDERE KÖYÜ,ŞİLE,"41.14246319 , 29.59816039",41.14246319,29.59816039
36,KÖY PARKLARI,İMRENLİ KÖYÜ,ŞİLE,"41.14622314 , 29.73868132",41.14622314,29.73868132
37,KÖY PARKLARI,İSAKÖY,ŞİLE,"41.10686277 , 29.82463270",41.10686277,29.82463270
38,KÖY PARKLARI,KABAKOZ KÖYÜ,ŞİLE,"41.14440227 , 29.69035596",41.14440227,29.69035596
39,KÖY PARKLARI,KADIKÖY,ŞİLE,"41.10893628 , 29.90406632",41.10893628,29.90406632
40,KÖY PARKLARI,KALEMKÖY,ŞİLE,"41.0884989 , 29.8443121",41.0884989,29.8443121
41,KÖY PARKLARI,KARABEYLİ KÖYÜ,ŞİLE,"41.10434657 , 29.73241299",41.10434657,29.73241299
42,KÖY PARKLARI,KARAKİRAZ KÖYÜ,ŞİLE,"41.17930806 , 29.34678912",41.17930806,29.34678912
43,KÖY PARKLARI,KARACAKÖY,ŞİLE,"41.15161172 , 29.76949990",41.15161172,29.76949990
44,KÖY PARKLARI,KARAMANDERE KÖYÜ,ŞİLE,"41.13561130 , 29.58921254",41.13561130,29.58921254
45,KÖY PARKLARI,KERVANSARAY KÖYÜ,ŞİLE,"41.07181326 , 29.45701987",41.07181326,29.45701987
46,KÖY PARKLARI,KIZILCA KÖYÜ,ŞİLE,"41.15440783 , 29.54381883",41.15440783,29.54381883
47,KÖY PARKLARI,KORUCU KÖYÜ,ŞİLE,"41.12022832 , 29.56801236",41.12022832,29.56801236
48,KÖY PARKLARI,KÖMÜRLÜK KÖYÜ,ŞİLE,"41.08145586 , 29.43705887",41.08145586,29.43705887
49,KÖY PARKLARI,KÖSELER KÖYÜ,ŞİLE,"41.0961920 , 29.8399052",41.0961920,29.8399052
50,KÖY PARKLARI,KURFALLI KÖYÜ,ŞİLE,"41.13404367 , 29.82599258",41.13404367,29.82599258
51,KÖY PARKLARI,KURNA KÖY,ŞİLE,"41.19429371 , 29.36235666",41.19429371,29.36235666
52,KÖY PARKLARI,MEŞRUTİYET KÖYÜ,ŞİLE,"41.15909097 , 29.56296444",41.15909097,29.56296444
53,KÖY PARKLARI,ORUÇOĞLU KÖYÜ,ŞİLE,"41.06325121 , 29.48862970",41.06325121,29.48862970
54,KÖY PARKLARI,OSMANKÖY,ŞİLE,"41.08228883 , 29.73252028",41.08228883,29.73252028
55,KÖY PARKLARI,OVACIK KÖYÜ,ŞİLE,"41.11865325 , 29.61897567",41.11865325,29.61897567
56,KÖY PARKLARI,SAHİLKÖY,ŞİLE,"41.20141795 , 29.41428423",41.20141795,29.41428423
57,KÖY PARKLARI,SARIKAVAK KÖYÜ,ŞİLE,"41.02628449 , 29.64929402",41.02628449,29.64929402
58,KÖY PARKLARI,SATMAZLI KÖYÜ,ŞİLE,"41.12901933 , 29.55739617",41.12901933,29.55739617
59,KÖY PARKLARI,SOFULAR KÖYÜ,ŞİLE,"41.17203957 , 29.49395657",41.17203957,29.49395657
60,KÖY PARKLARI,SOĞULLAR KÖYÜ,ŞİLE,"41.14094723 , 29.79261652",41.14094723,29.79261652
61,KÖY PARKLARI,SOĞULLU KÖYÜ,ŞİLE,"41.09373403 , 29.82115254",41.09373403,29.82115254
62,KÖY PARKLARI,SORTULLU KÖYÜ,ŞİLE,"41.06895195 , 29.73757625",41.06895195,29.73757625
63,KÖY PARKLARI,SUNGURLU KÖYÜ,ŞİLE,"41.07921771 , 29.86683190",41.07921771,29.86683190
64,KÖY PARKLARI,ŞUAYİPLİ KÖYÜ,ŞİLE,"41.13359216 , 29.80032921",41.13359216,29.80032921
65,KÖY PARKLARI,TEKE KÖYÜ,ŞİLE,"41.06642419 , 29.66295719",41.06642419,29.66295719
66,KÖY PARKLARI,ULUPELİT KÖYÜ,ŞİLE,"41.08740773 , 29.51508433",41.08740773,29.51508433
67,KÖY PARKLARI,ÜVEZLİ KÖYÜ,ŞİLE,"41.11268300 , 29.44133833",41.11268300,29.44133833
68,KÖY PARKLARI,YAKA KÖYÜ,ŞİLE,"40.99172651 , 29.65397447",40.99172651,29.65397447
69,KÖY PARKLARI,YAKUPLU KÖYÜ,ŞİLE,"41.13546182 , 29.84313190",41.13546182,29.84313190
70,KÖY PARKLARI,YAYLALI KÖYÜ,ŞİLE,"41.09270209 , 29.67378795",41.09270209,29.67378795
71,KÖY PARKLARI,YAZIMANAYIR KÖYÜ,ŞİLE,"41.06855763 , 29.68412519",41.06855763,29.68412519
72,KÖY PARKLARI,YENİKÖY,ŞİLE,"41.12203774 , 29.65275541",41.12203774,29.65275541
73,KÖY PARKLARI,YENİKÖY (AĞVA),ŞİLE,"41.1154363 , 29.8483247",41.1154363,29.8483247
74,KÖY PARKLARI,YEŞİLVADİ KÖYÜ,ŞİLE,"41.12263076 , 29.47639614",41.12263076,29.47639614
75,KÖY PARKLARI,YUMUŞAK KÖYÜ,ŞİLE,"41.07704822 , 29.87963542",41.07704822,29.87963542
